Year,Pasture,Patch,Pasture_Patch_Year,Robel.N,Robel.E,Robel.S,Robel.W,Avg_Robel,SD_Robel,WSG,Fescue,Sedges,CSG,Forbs,Legumes,Woody,Violets,Bare,Litter,Litter_dep,Panic,Seed_mix,Angle_of_O
2013,KLN,C,KLN_C_2013,3,3,3,3,3,0.00000,3,38,16,16,16,38,0,0,3,16,0.00,.,.,.
2013,KLN,C,KLN_C_2013,2,3,3,2,2.5,0.57735,63,3,16,3,0,16,0,0,0,86,4.00,.,.,.
2013,KLN,C,KLN_C_2013,1,3,1,1,1.5,1.00000,63,16,16,16,3,16,0,0,3,38,1.25,.,.,.
2013,KLN,C,KLN_C_2013,2,3,3,2,2.5,0.57735,63,1,0,3,16,16,0,0,16,38,2.00,.,.,.
2013,KLN,C,KLN_C_2013,2,3,2,2,2.25,0.50000,38,16,0,3,16,16,0,0,16,38,0.00,.,.,.
2013,KLN,C,KLN_C_2013,2,2,0,3,1.75,1.25831,16,63,16,3,16,3,0,0,16,16,0.50,.,.,.
2013,KLN,C,KLN_C_2013,1,1,1,1,1,0.00000,16,63,16,38,16,3,0,0,3,16,0.00,.,.,.
2013,KLN,C,KLN_C_2013,3,2,3,3,2.75,0.50000,38,38,3,16,38,0,0,0,3,63,2.50,.,.,.
2013,KLN,C,KLN_C_2013,2,1,1,2,1.5,0.57735,3,63,3,16,3,3,0,0,1,63,2.50,.,.,.
2013,KLN,C,KLN_C_2013,1,1,2,1,1.25,0.50000,38,38,16,16,16,16,0,0,3,16,0.00,.,.,.
2013,KLN,C,KLN_C_2013,1,2,2,3,2,0.81650,0,86,0,3,16,16,0,0,16,16,0.00,.,.,.
2013,KLN,C,KLN_C_2013,1,2,3,1,1.75,0.95743,3,63,3,16,16,16,0,0,16,3,0.00,.,.,.
2013,KLN,C,KLN_C_2013,1,1,1,1,1,0.00000,38,38,3,16,16,3,0,0,38,3,0.00,.,.,.
2013,KLN,C,KLN_C_2013,1,1,1,2,1.25,0.50000,38,16,38,3,16,3,0,0,63,3,0.00,.,.,.
2013,KLN,C,KLN_C_2013,3,1,3,3,2.5,1.00000,63,16,38,16,16,0,0,0,3,16,0.75,.,.,.
2013,KLN,C,KLN_C_2013,2,2,3,2,2.25,0.50000,63,3,16,3,16,0,0,0,16,38,0.25,.,.,.
2013,KLN,C,KLN_C_2013,1,1,1,1,1,0.00000,38,16,3,16,38,16,0,0,38,16,0.00,.,.,.
2013,KLN,C,KLN_C_2013,4,3,1,3,2.75,1.25831,16,63,3,38,16,3,0,0,3,16,0.00,.,.,.
2013,KLN,C,KLN_C_2013,4,4,3,4,3.75,0.50000,38,38,3,16,38,38,0,0,16,16,0.00,.,.,.
2013,KLN,C,KLN_C_2013,1,2,1,1,1.25,0.50000,38,3,0,16,38,3,0,0,38,3,0.00,.,.,.
2013,KLN,E,KLN_E_2013,2,2,1,1,1.5,0.57735,16,38,38,16,38,16,0,0,38,16,0.00,.,.,.
2013,KLN,E,KLN_E_2013,1,0,0,1,0.5,0.57735,16,63,16,16,3,16,0,0,38,3,0.00,.,.,.
2013,KLN,E,KLN_E_2013,0,0,0,0,0,0.00000,38,38,0,16,3,16,0,0,16,38,0.00,.,.,.
2013,KLN,E,KLN_E_2013,1,1,1,0,0.75,0.50000,3,63,0,16,3,38,0,0,3,3,0.00,.,.,.
2013,KLN,E,KLN_E_2013,1,1,2,1,1.25,0.50000,16,86,0,3,16,3,0,0,3,38,0.00,.,.,.
2013,KLN,E,KLN_E_2013,1,1,1,1,1,0.00000,16,63,3,16,3,3,0,0,3,16,0.00,.,.,.
2013,KLN,E,KLN_E_2013,3,3,3,3,3,0.00000,16,63,0,3,38,3,0,0,3,16,0.00,.,.,.
2013,KLN,E,KLN_E_2013,3,1,2,2,2,0.81650,16,63,63,16,16,3,0,0,3,3,0.00,.,.,.
2013,KLN,E,KLN_E_2013,1,1,1,1,1,0.00000,16,63,0,16,3,3,0,0,38,3,0.00,.,.,.
2013,KLN,E,KLN_E_2013,2,2,2,2,2,0.00000,3,86,0,3,3,3,0,0,3,16,0.00,.,.,.
2013,KLN,E,KLN_E_2013,1,1,1,1,1,0.00000,0,63,63,16,3,16,0,0,3,16,0.00,.,.,.
2013,KLN,E,KLN_E_2013,3,2,3,3,2.75,0.50000,1,63,86,16,16,3,0,0,3,16,0.00,.,.,.
2013,KLN,E,KLN_E_2013,1,1,1,2,1.25,0.50000,3,63,0,16,16,38,0,0,16,3,0.00,.,.,.
2013,KLN,E,KLN_E_2013,1,1,0,1,0.75,0.50000,3,63,63,16,3,16,0,0,3,3,0.00,.,.,.
2013,KLN,E,KLN_E_2013,1,1,2,1,1.25,0.50000,16,63,63,16,16,16,0,0,3,16,0.00,.,.,.
2013,KLN,E,KLN_E_2013,1,1,1,1,1,0.00000,38,63,0,3,3,16,0,0,3,3,0.00,.,.,.
2013,KLN,E,KLN_E_2013,0,0,0,0,0,0.00000,38,16,0,3,16,3,0,0,63,3,0.00,.,.,.
2013,KLN,E,KLN_E_2013,0,0,0,0,0,0.00000,38,38,63,16,16,16,0,0,16,38,0.00,.,.,.
2013,KLN,E,KLN_E_2013,2,1,1,2,1.5,0.57735,3,63,16,16,16,3,0,0,16,16,0.00,.,.,.
2013,KLN,E,KLN_E_2013,2,2,1,2,1.75,0.50000,0,86,63,16,3,3,0,0,3,1,0.00,.,.,.
2013,KLN,E,KLN_E_2013,3,5,3,3,3.5,1.00000,0,86,63,16,0,3,0,0,1,38,0.25,.,.,.
2013,KLN,E,KLN_E_2013,3,3,4,5,3.75,0.95743,0,63,16,16,38,0,0,0,0,16,0.00,.,.,.
2013,KLN,E,KLN_E_2013,1,1,2,2,1.5,0.57735,0,63,3,16,0,16,0,0,16,1,0.00,.,.,.
2013,KLN,E,KLN_E_2013,2,1,2,2,1.75,0.50000,0,38,63,16,38,3,0,0,38,16,0.00,.,.,.
2013,KLN,E,KLN_E_2013,2,1,1,2,1.5,0.57735,0,86,16,3,3,16,0,0,3,3,0.00,.,.,.
2013,KLN,E,KLN_E_2013,4,2,2,3,2.75,0.95743,0,86,16,3,16,16,0,0,1,16,0.00,.,.,.
2013,KLN,E,KLN_E_2013,3,3,4,1,2.75,1.25831,0,38,63,38,16,3,0,0,38,3,0.00,.,.,.
2013,KLN,E,KLN_E_2013,1,0,0,0,0.25,0.50000,38,38,0,3,16,3,0,0,63,3,0.00,.,.,.
2013,KLN,E,KLN_E_2013,1,0,0,0,0.25,0.50000,38,38,38,16,16,3,0,0,16,3,0.00,.,.,.
2013,KLN,E,KLN_E_2013,1,1,2,1,1.25,0.50000,1,16,16,63,16,3,0,0,3,16,0.00,.,.,.
2013,KLN,W,KLN_W_2013,1,1,1,1,1,0.00000,0,63,63,38,16,38,0,0,3,16,0.25,.,.,.
2013,KLN,W,KLN_W_2013,3,4,2,1,2.5,1.29099,0,16,63,16,38,16,0,0,38,38,0.25,.,.,.
2013,KLN,W,KLN_W_2013,5,4,1,2,3,1.82574,3,38,16,16,38,63,0,0,16,16,0.25,.,.,.
2013,KLN,W,KLN_W_2013,1,1,2,5,2.25,1.89297,16,38,16,16,38,63,0,0,16,3,0.00,.,.,.
2013,KLN,W,KLN_W_2013,1,2,3,2,2,0.81650,38,38,3,16,38,16,0,0,16,3,0.00,.,.,.
2013,KLN,W,KLN_W_2013,2,4,4,4,3.5,1.00000,16,38,3,16,38,38,0,0,16,16,0.50,.,.,.
2013,KLN,W,KLN_W_2013,4,3,3,3,3.25,0.50000,16,38,3,16,63,16,0,0,3,63,1.00,.,.,.
2013,KLN,W,KLN_W_2013,2,2,1,1,1.5,0.57735,63,16,0,3,16,3,0,0,38,16,0.00,.,.,.
2013,KLN,W,KLN_W_2013,1,3,2,1,1.75,0.95743,3,63,0,3,3,38,0,0,3,38,1.00,.,.,.
2013,KLN,W,KLN_W_2013,2,2,3,2,2.25,0.50000,3,63,0,3,16,38,0,0,3,38,1.00,.,.,.
2013,KLN,W,KLN_W_2013,2,1,1,2,1.5,0.57735,0,63,0,3,16,38,0,0,3,38,0.25,.,.,.
2013,KLN,W,KLN_W_2013,2,2,3,3,2.5,0.57735,0,86,0,3,16,16,0,0,0,38,2.00,.,.,.
2013,KLN,W,KLN_W_2013,1,2,1,2,1.5,0.57735,3,63,0,3,16,16,0,0,16,38,0.50,.,.,.
2013,KLN,W,KLN_W_2013,2,1,3,2,2,0.81650,0,63,0,3,16,16,0,0,3,16,0.00,.,.,.
2013,KLN,W,KLN_W_2013,3,1,1,1,1.5,1.00000,0,38,0,3,16,38,0,0,16,16,0.50,.,.,.
2013,KLN,W,KLN_W_2013,1,1,1,1,1,0.00000,38,16,0,3,16,63,0,0,16,16,0.00,.,.,.
2013,KLN,W,KLN_W_2013,1,2,3,1,1.75,0.95743,38,38,0,3,38,16,0,0,16,16,0.25,.,.,.
2013,KLN,W,KLN_W_2013,2,1,2,1,1.5,0.57735,63,16,0,3,3,16,0,0,38,3,0.00,.,.,.
2013,KLN,W,KLN_W_2013,3,3,3,2,2.75,0.50000,0,86,0,3,3,16,0,0,0,38,2.25,.,.,.
2013,KLN,W,KLN_W_2013,3,1,2,2,2,0.81650,3,63,16,3,16,16,0,0,16,38,0.25,.,.,.
2013,KLN,W,KLN_W_2013,2,2,1,3,2,0.81650,0,86,0,3,3,3,0,0,0,63,2.00,.,.,.
2013,KLN,W,KLN_W_2013,1,1,1,2,1.25,0.50000,3,38,3,16,38,16,0,0,16,3,0.50,.,.,.
2013,KLN,W,KLN_W_2013,1,2,2,1,1.5,0.57735,0,63,16,16,16,3,3,0,0,63,2.50,.,.,.
2013,KLN,W,KLN_W_2013,1,2,1,2,1.5,0.57735,3,38,16,16,16,16,0,0,16,38,0.25,.,.,.
2013,KLN,W,KLN_W_2013,2,2,3,3,2.5,0.57735,3,38,38,16,38,3,0,0,3,38,0.50,.,.,.
2013,KLN,W,KLN_W_2013,1,1,1,1,1,0.00000,38,38,38,16,16,3,0,0,16,38,0.00,.,.,.
2013,KLN,W,KLN_W_2013,1,1,2,2,1.5,0.57735,3,38,38,16,63,0,0,0,3,16,0.25,.,.,.
2013,KLN,W,KLN_W_2013,1,1,1,1,1,0.00000,3,63,16,16,38,3,0,0,0,63,1.00,.,.,.
2013,KLN,W,KLN_W_2013,0,0,1,0,0.25,0.50000,38,3,16,3,38,16,0,0,63,16,0.00,.,.,.
2013,KLN,W,KLN_W_2013,1,2,1,1,1.25,0.50000,38,16,16,3,16,38,0,0,38,16,0.00,.,.,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,3,63,3,0,3,63,0,0,38,38,0,0,3,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,38,3,16,98,3,16,0,0,86,16,0,0,0,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,38,16,3,0,0,38,0,0,63,16,0,0,0,.
2014,KLN,C,KLN_C_2014,4,1,1,3,2.25,1.5,3,38,38,0,38,16,0,0,38,16,0,0,16,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,16,16,16,0,3,3,0,0,86,3,0,0,0,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,38,3,3,0,3,16,0,3,86,16,0,0,3,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,16,16,3,0,3,63,0,0,38,16,0,0,0,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,38,1,0,0,16,3,0,0,86,3,0,0,0,.
2014,KLN,C,KLN_C_2014,2,2,1,1,1.5,0.577350269,63,16,3,63,16,38,0,0,63,16,0,0,3,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,38,3,3,0,3,63,0,0,38,16,0,0,3,.
2014,KLN,C,KLN_C_2014,2,2,2,2,2,0,63,16,3,0,16,38,0,0,63,3,0,0,3,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,38,16,1,0,3,16,0,0,63,16,0,0,0,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,16,38,3,0,3,38,0,0,38,16,0,0,0,.
2014,KLN,C,KLN_C_2014,2,2,1,1,1.5,0.577350269,16,38,3,0,3,16,0,0,38,16,0,0,0,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,3,16,3,16,3,98,0,0,16,16,0,0,0,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,16,63,0,0,3,38,0,0,63,16,0,0,0,.
2014,KLN,C,KLN_C_2014,3,1,1,3,2,1.154700538,38,3,16,16,38,3,0,0,86,16,0,0,16,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,16,38,16,0,16,63,0,0,38,38,0,0,0,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,38,16,3,0,16,3,0,0,86,16,0,0,3,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,16,3,16,0,16,3,0,0,98,3,0,1,16,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,16,3,16,98,16,3,0,0,86,3,0,0,16,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,38,3,16,0,16,16,0,0,98,3,0,1,3,.
2014,KLN,C,KLN_C_2014,1,2,2,2,1.75,0.5,0,86,16,0,3,16,0,0,16,38,0,0,0,.
2014,KLN,C,KLN_C_2014,1,2,1,1,1.25,0.5,38,16,16,0,16,3,0,0,63,16,0,1,16,.
2014,KLN,C,KLN_C_2014,1,3,1,1,1.5,1,38,16,16,0,3,16,0,0,63,16,0,0,0,.
2014,KLN,C,KLN_C_2014,1,2,2,1,1.5,0.577350269,16,16,16,38,16,63,0,0,38,3,0,0,3,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,3,16,16,63,16,38,0,0,38,16,0,0,3,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,3,63,38,63,16,3,0,0,63,38,0,0,3,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,16,38,3,0,3,3,0,0,86,16,0,0,1,.
2014,KLN,C,KLN_C_2014,1,1,1,1,1,0,3,38,16,0,16,3,0,0,63,16,0,0,0,.
2014,KLN,E,KLN_E_2014,1,1,2,3,1.75,0.957427108,0,86,16,0,16,16,0,0,16,63,0.25,0,0,.
2014,KLN,E,KLN_E_2014,1,2,1,2,1.5,0.577350269,1,63,38,0,16,38,0,0,16,63,0.5,0,0,.
2014,KLN,E,KLN_E_2014,3,3,2,2,2.5,0.577350269,0,63,38,0,3,0,0,0,0,86,1.25,0,0,.
2014,KLN,E,KLN_E_2014,2,3,2,3,2.5,0.577350269,16,16,63,0,16,3,0,0,38,63,0,0,3,.
2014,KLN,E,KLN_E_2014,1,1,1,2,1.25,0.5,38,16,38,98,16,16,0,0,38,38,0,0,16,.
2014,KLN,E,KLN_E_2014,2,2,2,1,1.75,0.5,16,86,16,16,3,3,0,0,16,38,0,0,0,.
2014,KLN,E,KLN_E_2014,2,3,2,3,2.5,0.577350269,0,86,38,0,16,0,0,0,38,38,0,0,0,.
2014,KLN,E,KLN_E_2014,1,1,1,1,1,0,0,16,0,0,0,0,0,0,63,38,0,0,0,.
2014,KLN,E,KLN_E_2014,1,1,1,1,1,0,16,16,16,0,3,63,0,0,38,63,0,0,0,.
2014,KLN,E,KLN_E_2014,1,2,1,1,1.25,0.5,3,16,16,3,16,86,0,0,16,38,0,0,3,.
2014,KLN,E,KLN_E_2014,1,2,1,1,1.25,0.5,0,63,16,0,3,16,0,0,3,86,1.25,0,0,.
2014,KLN,E,KLN_E_2014,2,3,4,4,3.25,0.957427108,0,16,86,3,38,3,0,0,16,63,0,0,0,.
2014,KLN,E,KLN_E_2014,3,3,2,3,2.75,0.5,0,63,38,3,16,3,0,0,3,98,1.25,0,0,.
2014,KLN,E,KLN_E_2014,3,5,5,3,4,1.154700538,0,63,38,0,38,0,0,0,16,86,5,0,0,.
2014,KLN,E,KLN_E_2014,2,1,2,1,1.5,0.577350269,3,16,86,3,16,86,0,0,16,63,0,0,0,.
2014,KLN,E,KLN_E_2014,3,2,3,2,2.5,0.577350269,16,63,63,0,3,16,0,0,3,98,2.5,0,3,.
2014,KLN,E,KLN_E_2014,3,1,2,3,2.25,0.957427108,0,38,16,0,3,86,0,0,0,86,0.5,0,3,.
2014,KLN,E,KLN_E_2014,3,2,1,2,2,0.816496581,3,63,16,0,3,16,0,0,16,86,0,0,3,.
2014,KLN,E,KLN_E_2014,3,4,3,2,3,0.816496581,16,98,3,0,16,16,0,0,3,98,4,0,0,.
2014,KLN,E,KLN_E_2014,4,2,1,2,2.25,1.258305739,16,38,38,0,16,38,0,0,16,86,0.5,0,3,.
2014,KLN,E,KLN_E_2014,1,1,1,1,1,0,3,38,38,0,3,16,0,0,16,63,0,0,3,.
2014,KLN,E,KLN_E_2014,1,1,1,1,1,0,3,63,38,0,3,3,0,0,16,86,0,0,0,.
2014,KLN,E,KLN_E_2014,1,1,1,2,1.25,0.5,16,38,16,63,3,38,0,0,38,38,0,0,3,.
2014,KLN,E,KLN_E_2014,2,2,1,2,1.75,0.5,16,38,38,0,16,38,0,0,16,86,4.5,0,0,.
2014,KLN,E,KLN_E_2014,1,1,1,1,1,0,16,16,16,16,16,16,0,0,38,38,0,0,16,.
2014,KLN,E,KLN_E_2014,3,1,2,1,1.75,0.957427108,16,16,3,0,16,86,0,0,38,38,0,0,3,.
2014,KLN,E,KLN_E_2014,1,1,1,1,1,0,3,16,0,0,0,98,0,0,16,16,0,0,0,.
2014,KLN,E,KLN_E_2014,2,1,2,1,1.5,0.577350269,16,16,16,38,16,63,0,0,38,38,0,0,0,.
2014,KLN,E,KLN_E_2014,3,5,3,4,3.75,0.957427108,16,63,3,3,63,0,0,0,3,98,1,0,63,.
2014,KLN,E,KLN_E_2014,3,3,1,2,2.25,0.957427108,16,86,16,0,16,1,0,0,16,86,0,0,16,.
2014,KLN,W,KLN_W_2014,1,2,3,2,2,0.816496581,3,38,16,0,16,3,0,0,16,86,2,0,0,.
2014,KLN,W,KLN_W_2014,2,2,4,4,3,1.154700538,3,38,16,0,16,1,0,0,16,86,1.5,1,1,.
2014,KLN,W,KLN_W_2014,1,1,2,1,1.25,0.5,3,38,38,0,3,3,0,0,16,63,0,1,0,.
2014,KLN,W,KLN_W_2014,1,1,1,1,1,0,38,3,3,0,63,3,0,0,63,16,0,1,0,.
2014,KLN,W,KLN_W_2014,1,1,2,2,1.5,0.577350269,38,16,3,0,16,3,0,0,38,63,0,0,16,.
2014,KLN,W,KLN_W_2014,2,4,2,2,2.5,1,38,16,3,0,16,3,0,0,16,86,0,0,3,.
2014,KLN,W,KLN_W_2014,1,1,3,2,1.75,0.957427108,63,3,0,0,16,3,0,0,63,38,0,0,3,.
2014,KLN,W,KLN_W_2014,2,2,2,3,2.25,0.5,38,16,16,63,16,16,0,0,38,63,0,0,16,.
2014,KLN,W,KLN_W_2014,2,3,5,3,3.25,1.258305739,38,16,16,3,16,3,0,0,16,86,0.75,0,0,.
2014,KLN,W,KLN_W_2014,1,3,3,3,2.5,1,16,63,16,0,16,3,0,0,38,38,0,0,3,.
2014,KLN,W,KLN_W_2014,3,4,5,3,3.75,0.957427108,63,16,16,0,16,16,0,0,16,86,1,0,0,.
2014,KLN,W,KLN_W_2014,2,2,1,2,1.75,0.5,38,16,38,0,16,3,0,0,38,38,0,1,16,.
2014,KLN,W,KLN_W_2014,1,3,2,2,2,0.816496581,16,16,86,0,16,0,0,0,16,86,0.5,0,0,.
2014,KLN,W,KLN_W_2014,3,3,3,3,3,0,38,16,16,0,38,0,0,0,38,38,0,0,3,.
2014,KLN,W,KLN_W_2014,1,1,1,1,1,0,0,0,16,0,3,3,0,0,38,63,0,1,3,.
2014,KLN,W,KLN_W_2014,2,3,2,2,2.25,0.5,0,16,86,3,16,16,0,0,3,86,4,0,0,.
2014,KLN,W,KLN_W_2014,1,3,1,1,1.5,1,0,63,38,3,16,16,0,0,38,63,0,0,0,.
2014,KLN,W,KLN_W_2014,2,2,1,2,1.75,0.5,0,63,3,0,16,3,0,0,38,63,1.25,0,0,.
2014,KLN,W,KLN_W_2014,2,2,1,1,1.5,0.577350269,0,63,16,0,3,16,0,0,16,86,1,1,0,.
2014,KLN,W,KLN_W_2014,2,4,3,3,3,0.816496581,0,63,16,0,16,0,0,0,16,86,0.5,0,0,.
2014,KLN,W,KLN_W_2014,3,2,1,2,2,0.816496581,0,38,38,0,16,0,0,0,16,86,1,0,0,.
2014,KLN,W,KLN_W_2014,4,1,1,3,2.25,1.5,0,16,63,0,16,3,0,0,16,86,0,0,0,.
2014,KLN,W,KLN_W_2014,2,3,2,2,2.25,0.5,16,38,38,0,3,0,0,0,16,86,1,0,3,.
2014,KLN,W,KLN_W_2014,1,2,1,1,1.25,0.5,38,0,3,0,16,3,0,0,38,63,0,0,3,.
2014,KLN,W,KLN_W_2014,2,2,2,2,2,0,63,3,3,0,16,3,0,0,16,86,0,1,3,.
2014,KLN,W,KLN_W_2014,3,3,2,2,2.5,0.577350269,38,38,16,0,16,3,0,0,3,86,0,0,0,.
2014,KLN,W,KLN_W_2014,2,2,2,2,2,0,63,16,3,0,3,3,0,0,16,86,0,0,3,.
2014,KLN,W,KLN_W_2014,3,3,2,2,2.5,0.577350269,38,38,16,16,3,0,0,0,16,86,0,1,0,.
2014,KLN,W,KLN_W_2014,2,2,3,3,2.5,0.577350269,0,86,16,0,16,3,0,0,3,86,0.25,0,0,.
2014,KLN,W,KLN_W_2014,2,2,2,3,2.25,0.5,0,38,38,0,16,3,0,0,16,86,0,0,0,.
2015,KLN,C,KLN_C_2015,3,2,3,2,2.5,0.577350269,16,63,0,3,16,16,0,0,16,86,0,0,0,.
2015,KLN,C,KLN_C_2015,2,2,2,3,2.25,0.5,63,3,0,3,16,16,0,0,38,63,1.5,0,38,.
2015,KLN,C,KLN_C_2015,3,1,2,2,2,0.816496581,3,16,16,63,3,38,0,0,16,63,0,0,16,.
2015,KLN,C,KLN_C_2015,3,2,3,2,2.5,0.577350269,63,3,0,3,38,3,0,0,38,63,0,0,38,.
2015,KLN,C,KLN_C_2015,3,4,3,3,3.25,0.5,63,16,0,38,38,3,0,0,16,86,0,2,16,.
2015,KLN,C,KLN_C_2015,1,2,3,3,2.25,0.957427108,38,16,16,16,16,16,0,0,38,63,0,2,38,.
2015,KLN,C,KLN_C_2015,1,1,2,2,1.5,0.577350269,38,16,98,16,16,16,0,0,38,63,2.5,0,38,.
2015,KLN,C,KLN_C_2015,2,1,2,2,1.75,0.5,63,1,0,3,16,3,0,0,16,86,0,2,86,.
2015,KLN,C,KLN_C_2015,5,3,3,7,4.5,1.914854216,0,3,0,98,3,3,3,0,38,38,0,0,16,.
2015,KLN,C,KLN_C_2015,1,3,2,3,2.25,0.957427108,38,63,0,3,16,16,0,0,16,86,3.25,0,63,.
2015,KLN,C,KLN_C_2015,1,2,2,1,1.5,0.577350269,38,16,0,16,3,63,0,0,16,86,0.25,0,63,.
2015,KLN,C,KLN_C_2015,2,3,3,3,2.75,0.5,0,38,3,38,16,63,0,0,16,86,1.5,0,0,.
2015,KLN,C,KLN_C_2015,3,5,3,4,3.75,0.957427108,16,38,86,16,38,38,0,0,38,38,1,0,86,.
2015,KLN,C,KLN_C_2015,3,3,4,3,3.25,0.5,86,16,0,0,16,0,0,0,16,86,0,0,0,.
2015,KLN,C,KLN_C_2015,2,2,4,2,2.5,1,38,38,0,3,16,16,0,0,3,98,1.5,0,38,.
2015,KLN,C,KLN_C_2015,1,2,2,1,1.5,0.577350269,3,16,0,38,3,86,0,0,16,63,0,0,0,.
2015,KLN,C,KLN_C_2015,2,2,1,2,1.75,0.5,63,3,0,3,16,38,0,0,38,63,1,0,0,.
2015,KLN,C,KLN_C_2015,2,2,2,1,1.75,0.5,63,3,98,3,3,16,0,0,63,38,1,0,0,.
2015,KLN,C,KLN_C_2015,2,5,2,5,3.5,1.732050808,0,16,16,16,63,63,0,0,38,38,0,0,0,.
2015,KLN,C,KLN_C_2015,3,2,1,2,2,0.816496581,38,38,0,3,3,63,0,0,38,63,0,0,38,.
2015,KLN,C,KLN_C_2015,3,2,3,2,2.5,0.577350269,16,38,0,3,16,63,0,0,38,63,0,0,3,.
2015,KLN,C,KLN_C_2015,3,1,1,2,1.75,0.957427108,38,3,0,3,16,63,0,0,16,86,0.75,0,86,.
2015,KLN,C,KLN_C_2015,1,2,2,2,1.75,0.5,63,0,0,0,38,16,0,0,38,63,0,0,38,.
2015,KLN,C,KLN_C_2015,4,3,2,3,3,0.816496581,63,3,0,3,16,3,0,0,38,63,0,2,63,.
2015,KLN,C,KLN_C_2015,2,2,2,2,2,0,63,16,0,3,3,63,0,0,38,63,0,0,3,.
2015,KLN,C,KLN_C_2015,2,1,3,2,2,0.816496581,38,16,38,3,16,63,0,0,16,86,4,0,63,.
2015,KLN,C,KLN_C_2015,2,2,2,1,1.75,0.5,38,16,0,3,3,63,0,0,38,63,0.25,0,0,.
2015,KLN,C,KLN_C_2015,3,2,2,3,2.5,0.577350269,63,16,0,3,3,16,0,0,16,86,0,0,38,.
2015,KLN,C,KLN_C_2015,1,4,2,1,2,1.414213562,16,3,0,38,3,86,0,0,63,16,0,0,16,.
2015,KLN,C,KLN_C_2015,1,1,1,1,1,0,3,38,3,16,3,86,0,0,63,16,0,0,0,.
2015,KLN,E,KLN_E_2015,4,4,5,5,4.5,0.577350269,0,3,38,86,38,0,0,0,38,16,0,0,0,.
2015,KLN,E,KLN_E_2015,4,5,3,4,4,0.816496581,38,16,0,3,63,3,0,0,3,98,4.5,2,86,.
2015,KLN,E,KLN_E_2015,2,2,1,1,1.5,0.577350269,38,16,3,16,16,38,0,0,3,98,0.5,2,86,.
2015,KLN,E,KLN_E_2015,3,3,2,3,2.75,0.5,38,16,0,63,16,0,0,0,0,98,3,0,0,.
2015,KLN,E,KLN_E_2015,3,4,4,3,3.5,0.577350269,0,63,0,38,3,1,0,0,3,98,0.75,0,0,.
2015,KLN,E,KLN_E_2015,3,2,2,3,2.5,0.577350269,0,86,0,38,3,0,0,0,3,98,3.25,0,0,.
2015,KLN,E,KLN_E_2015,3,3,4,3,3.25,0.5,0,86,0,38,16,0,0,0,3,98,0,0,0,.
2015,KLN,E,KLN_E_2015,2,2,3,3,2.5,0.577350269,0,86,0,16,16,3,0,0,3,98,0.25,0,0,.
2015,KLN,E,KLN_E_2015,3,2,2,3,2.5,0.577350269,0,86,0,16,3,3,0,0,16,86,2,0,0,.
2015,KLN,E,KLN_E_2015,2,1,2,1,1.5,0.577350269,0,63,0,16,1,3,0,0,3,98,0.75,0,0,.
2015,KLN,E,KLN_E_2015,3,2,2,3,2.5,0.577350269,0,38,16,38,16,0,0,0,3,98,1.75,0,0,.
2015,KLN,E,KLN_E_2015,3,2,2,3,2.5,0.577350269,0,63,0,16,16,3,0,0,3,98,6,0,0,.
2015,KLN,E,KLN_E_2015,2,2,3,2,2.25,0.5,0,86,0,16,16,0,0,0,16,86,1.75,0,0,.
2015,KLN,E,KLN_E_2015,1,1,1,1,1,0,0,38,63,16,3,63,0,0,3,98,1,0,0,.
2015,KLN,E,KLN_E_2015,4,2,2,2,2.5,1,0,86,0,16,16,38,0,0,3,98,0.75,0,0,.
2015,KLN,E,KLN_E_2015,2,2,2,2,2,0,63,38,0,3,3,16,0,0,3,98,0.25,0,0,.
2015,KLN,E,KLN_E_2015,1,1,2,2,1.5,0.577350269,16,38,3,38,3,16,0,0,16,86,0,0,86,.
2015,KLN,E,KLN_E_2015,2,4,3,4,3.25,0.957427108,0,86,3,3,38,3,0,0,16,86,0,0,16,.
2015,KLN,E,KLN_E_2015,3,3,5,4,3.75,0.957427108,0,38,3,63,16,0,0,0,16,63,0,0,0,.
2015,KLN,E,KLN_E_2015,2,2,2,3,2.25,0.5,0,63,0,16,16,3,0,0,3,86,1,0,0,.
