NectarRecordID,ButterflyTransID,Nectar Plant Name,USDA scientific name,Section 1,Section 2,Section 3,Section 4,Section 5
7718,1766,black eyed susan,,0,3,0,0,0
7719,1766,prairie milkwort,,0,5,0,0,0
7720,1766,wild bergamot,,3,0,0,0,0
7721,1767,oxeye daisy,,0,0,0,3,0
7722,1767,red clover,,20,5,22,20,0
7723,1767,birdsfoot trefoil,,40,45,35,45,20
7724,1767,Queen Anne's lace,,4,0,1,2,3
7725,1767,white clover,,15,40,15,30,10
7726,1767,slender mountain mint,,1,1,0,0,0
7727,1767,prairie petunia,,0,0,2,0,0
7728,1767,daisy fleabane,,0,0,2,0,0
7729,1767,black eyed susan,,0,0,4,1,0
7730,1767,St. John's Wort,,0,0,2,0,0
7731,1767,grey-headed coneflower,,0,0,2,0,0
7732,1768,red clover,,140,170,160,220,110
7733,1768,birdsfoot trefoil,,120,120,85,200,400
7734,1768,white clover,,45,25,60,5,10
7735,1768,Queen Anne's lace,,4,30,44,16,1
7736,1768,oxeye daisy,,0,0,0,0,2
7737,1768,tall green milkweed,,1,0,0,0,0
7738,1768,horse nettle,,0,0,1,0,0
7739,1768,white verbena,,0,0,1,0,0
7740,1769,birdsfoot trefoil,,300,450,210,230,210
7741,1769,red clover,,110,30,105,75,190
7742,1769,Queen Anne's lace,,14,2,13,4,14
7743,1769,white clover,,300,200,1000,160,40
7744,1769,deptford pink,,0,1,0,0,0
7745,1769,horse nettle,,1,0,0,0,0
7746,1769,white verbena,,1,0,0,0,0
7747,1770,daisy fleabane,,3,3,1,5,3
7748,1770,Queen Anne's lace,,24,13,0,0,5
7749,1770,black eyed susan,,7,0,0,0,0
7750,1770,partridge pea,,3,3,5,17,5
7751,1770,red clover,,0,6,28,0,25
7752,1770,birdsfoot trefoil,,0,3,15,0,0
7753,1770,alsike clover,,0,0,0,2,10
7754,1770,bindweed,,0,0,0,1,1
7755,1770,alfalfa,,0,0,0,0,1
7756,1771,partridge pea,,0,0,0,3,7
7757,1771,daisy fleabane,,260,57,50,25,20
7758,1771,Queen Anne's lace,,110,80,150,6,1
7759,1771,red clover,,300,585,40,16,0
7760,1771,dogbane,,0,0,4,1,0
7761,1771,morning glory,,0,1,1,0,0
7762,1772,partridge pea,,3,12,7,0,0
7763,1772,Queen Anne's lace,,25,15,8,33,50
7764,1772,daisy fleabane,,0,2,4,1,5
7765,1772,black eyed susan,,0,13,0,0,0
7766,1772,alsike clover,,0,5,0,0,0
7767,1772,red clover,,0,0,0,30,20
7768,1772,thistle,,0,0,0,0,1
7769,1773,Queen Anne's lace,,28,19,35,100,100
7770,1773,black eyed susan,,17,10,25,20,40
7771,1773,white clover,,7,10,30,0,20
7772,1773,red clover,,0,10,0,10,2
7773,1773,daisy fleabane,,0,1,0,0,0
7774,1773,birdsfoot trefoil,,3,45,5,30,30
7775,1773,slender mountain mint,,0,0,5,0,0
7776,1773,alsike clover,,0,0,5,0,0
7777,1805,alsike clover,,15,12,35,25,25
7778,1805,slender mountain mint,,5,3,0,0,0
7779,1805,birdsfoot trefoil,,13,20,15,0,0
7780,1805,red clover,,4,18,30,5,0
7781,1805,Queen Anne's lace,,12,1,30,20,45
7782,1805,black eyed susan,,5,1,5,25,45
7783,1805,white clover,,25,12,0,5,45
7784,1805,deptford pink,,1,0,0,0,0
7785,1805,white sweet clover,,0,10,5,0,0
7786,1805,heal all,,0,0,2,0,0
7787,1806,red clover,,45,25,5,1,0
7788,1806,white clover,,10,0,5,0,0
7789,1806,birdsfoot trefoil,,26,0,0,2,0
7790,1806,Queen Anne's lace,,35,12,5,6,5
7791,1806,black eyed susan,,0,15,12,3,5
7792,1806,daisy fleabane,,1,1,3,0,1
7793,1806,black medick,,0,2,3,0,0
7794,1806,grey-headed coneflower,,0,0,2,0,0
7795,1806,alsike clover,,0,0,5,0,0
7796,1806,slender mountain mint,,0,0,0,6,110
7797,1799,wild bergamot,,130,0,0,85,385
7798,1799,grey-headed coneflower,,20,0,0,35,100
7799,1799,birdsfoot trefoil,,10,0,0,20,50
7800,1799,Queen Anne's lace,,0,3,0,0,0
7801,1799,prairie blazing star,,0,5,0,0,0
7802,1797,wild bergamot,,0,120,0,0,0
7803,1797,purple prairie clover,,0,0,16,0,0
7804,1797,birdsfoot trefoil,,0,0,3,2,0
7805,1777,Queen Anne's lace,,43,15,25,32,22
7806,1777,ironweed,,12,1,6,8,10
7807,1777,red clover,,6,4,10,20,2
7808,1777,white clover,,110,140,59,56,324
7809,1777,prairie petunia,,2,0,0,4,1
7810,1777,daisy fleabane,,25,7,60,10,7
7811,1777,hoary verbena,,12,0,3,6,0
7812,1777,white verbena,,0,3,7,0,2
7813,1777,purple verbena,,0,0,0,2,2
7814,1777,horse nettle,,0,3,0,1,0
7815,1777,yarrow,,0,1,1,0,0
7816,1777,swamp verbena,,0,0,1,0,0
7817,1779,prairie petunia,,2,3,8,2,4
7818,1779,white clover,,0,6,17,15,5
7819,1779,ironweed,,0,0,0,7,7
7820,1779,hoary verbena,,0,1,9,15,6
7821,1779,whorled milkweed,,2,0,0,0,1
7822,1779,slender mountain mint,,16,11,1,1,0
7823,1779,partridge pea,,4,0,1,0,0
7824,1779,yellow oxalis,,0,1,0,0,0
7825,1779,yellow sweet clover,,0,10,0,0,0
7826,1779,Queen Anne's lace,,2,0,0,0,0
7827,1780,Queen Anne's lace,,5,23,10,0,3
7828,1780,ironweed,,1,4,2,0,1
7829,1780,slender mountain mint,,0,0,5,3,1
7830,1780,daisy fleabane,,10,35,31,0,20
7831,1780,white clover,,10,25,45,25,53
7832,1780,red clover,,0,15,0,0,10
7833,1780,heal all,,0,0,0,0,7
7834,1780,swamp verbena,,0,0,0,3,0
7835,1780,alsike clover,,0,0,0,11,0
7836,1780,prairie petunia,,2,1,1,3,0
7837,1780,wild bergamot,,0,0,5,0,0
7838,1780,St. John's Wort,,0,0,2,0,0
7839,1780,hoary verbena,,1,4,0,0,0
7840,1780,yellow sweet clover,,0,1,0,0,0
7841,1778,wild bergamot,,55,90,15,35,30
7842,1778,slender mountain mint,,50,15,115,95,10
7843,1778,partridge pea,,7,20,6,0,0
7844,1778,black eyed susan,,12,3,0,0,0
7845,1778,grey-headed coneflower,,0,3,0,12,0
7846,1778,showy tick trefoil,,0,0,1,0,0
7847,1778,spiderwort,,0,0,1,0,0
7848,1778,ironweed,,0,0,0,1,0
7849,1781,pale purple coneflower,,0,0,0,11,0
7850,1781,wild bergamot,,100,90,10,50,65
7851,1781,grey-headed coneflower,,60,20,20,40,0
7852,1781,prairie coreopsis,,3,0,5,50,50
7853,1781,yellow sweet clover,,2,0,0,0,1
7854,1781,slender mountain mint,,20,20,10,0,0
7855,1781,rattlesnake master,,0,1,2,0,0
7856,1781,showy tick trefoil,,0,5,0,0,0
7857,1781,black eyed susan,,0,0,15,0,0
7858,1781,purple prairie clover,,0,0,20,0,0
7859,1781,prairie blazing star,,0,0,1,1,0
7860,1782,slender mountain mint,,50,37,30,20,100
7861,1782,wild bergamot,,0,22,35,3,18
7862,1782,prairie coreopsis,,3,5,0,0,0
7863,1782,showy tick trefoil,,1,0,34,25,0
7864,1782,partridge pea,,4,2,7,1,1
7865,1782,sawtooth sunflower,,0,3,0,0,0
7866,1782,agrimony,,0,0,1,4,0
7867,1782,prairie blazing star,,0,0,0,0,1
7868,1782,grey-headed coneflower,,0,0,0,0,3
7869,1774,wild bergamot,,60,80,2,17,10
7870,1774,birdsfoot trefoil,,0,1,30,25,4
7871,1774,germander,,20,1,0,0,1
7872,1774,red clover,,0,1,3,0,3
7873,1774,white clover,,0,0,13,10,16
7874,1774,heal all,,0,0,0,0,5
7875,1774,ironweed,,0,0,0,5,1
7876,1774,Queen Anne's lace,,1,4,5,1,1
7877,1774,horse nettle,,0,1,0,0,0
7878,1775,hoary verbena,,0,1,0,12,1
7879,1775,white clover,,3,5,0,20,15
7880,1775,chicory,,0,0,0,0,9
7881,1775,birdsfoot trefoil,,1,0,4,0,0
7882,1775,Queen Anne's lace,,4,0,0,0,2
7883,1775,horse nettle,,0,0,0,3,5
7884,1775,daisy fleabane,,20,30,0,16,0
7885,1775,ground cherry,,0,0,1,0,0
7886,1775,white verbena,,1,0,0,0,0
7887,1776,birdsfoot trefoil,,3,21,29,17,5
7888,1776,white clover,,1,2,6,7,10
7889,1776,red clover,,0,0,2,0,0
7890,1776,chickweed,,0,0,0,1,0
7891,1776,horse nettle,,2,0,0,0,0
7892,1776,daisy fleabane,,1,0,0,0,0
7893,1783,birdsfoot trefoil,,50,60,51,10,12
7894,1783,red clover,,4,7,4,0,0
7895,1783,Queen Anne's lace,,7,1,4,0,1
7896,1783,sulfur cinquefoil,,0,0,0,0,3
7897,1783,daisy fleabane,,20,35,50,35,7
7898,1783,heal all,,7,35,20,0,0
7899,1784,red clover,,10,0,5,4,5
7900,1784,Queen Anne's lace,,0,0,0,2,0
7901,1784,horse nettle,,0,0,0,0,1
7902,1784,white clover,,0,0,3,2,0
7903,1784,birdsfoot trefoil,,50,0,0,9,0
7904,1784,daisy fleabane,,15,20,12,3,0
7905,1784,tall green milkweed,,0,0,1,0,0
7906,1784,black eyed susan,,0,0,10,0,0
7907,1784,wild bergamot,,0,15,0,0,0
7908,1784,swamp verbena,,0,2,0,0,0
7909,1789,Queen Anne's lace,,40,30,65,45,25
7910,1789,hoary verbena,,35,2,7,13,10
7911,1789,red clover,,0,0,4,5,0
7912,1791,horse nettle,,3,0,0,0,0
7913,1791,daisy fleabane,,1,0,0,0,0
7914,1791,chicory,,1,0,0,0,0
7915,1791,Queen Anne's lace,,0,6,0,0,0
7916,1791,hoary verbena,,0,0,2,0,0
7917,1793,Queen Anne's lace,,50,50,70,35,55
7918,1793,hoary verbena,,17,9,8,14,3
7919,1793,red clover,,3,12,20,11,6
7920,1793,prairie petunia,,3,0,0,0,0
7921,1793,white clover,,2,5,0,0,0
7922,1796,slender mountain mint,,40,1,47,5,25
7923,1796,wild bergamot,,70,0,0,90,75
7924,1796,grey-headed coneflower,,0,0,0,6,3
7925,1796,St. John's Wort,,9,0,0,2,1
7926,1796,black eyed susan,,0,0,0,1,0
7927,1796,showy tick trefoil,,0,0,0,35,0
7928,1796,rattlesnake master,,0,0,0,0,1
7929,1795,birdsfoot trefoil,,0,0,0,0,100
7930,1795,prairie petunia,,0,0,1,1,3
7931,1795,Queen Anne's lace,,0,0,2,1,11
7932,1798,slender mountain mint,,12,3,0,0,18
7933,1798,Queen Anne's lace,,4,4,0,0,1
7934,1798,wild bergamot,,4,7,120,80,0
7935,1798,heal all,,0,8,2,0,1
7936,1798,ironweed,,0,0,0,3,0
7937,1798,birdsfoot trefoil,,0,40,25,30,0
7938,1798,yellow sweet clover,,0,5,0,0,0
7939,1798,small cinquefoil,,0,4,0,0,0
7940,1800,Queen Anne's lace,,130,75,23,72,36
7941,1800,swamp verbena,,0,0,0,0,20
7942,1800,birdsfoot trefoil,,40,0,35,10,0
7943,1800,white clover,,25,0,0,7,0
7944,1800,hoary verbena,,8,2,0,1,0
7945,1800,germander,,0,0,0,3,0
7946,1800,ironweed,,0,3,1,0,0
7947,1800,white verbena,,2,0,4,0,0
7948,1794,partridge pea,,0,0,6,29,19
7949,1794,St. John's Wort,,0,0,0,1,0
7950,1794,prairie petunia,,1,0,1,0,0
7951,1794,black eyed susan,,0,0,3,0,0
7952,1794,slender mountain mint,,1,1,0,0,0
7953,1792,slender mountain mint,,0,0,4,15,50
7954,1792,partridge pea,,14,13,6,9,7
7955,1792,prairie petunia,,0,0,0,3,0
7956,1792,hairy mountain mint,,0,1,0,29,1
7957,1792,heal all,,0,0,0,0,1
7958,1792,grey-headed coneflower,,0,0,4,0,0
7959,1792,black eyed susan,,5,0,0,0,0
7960,1790,slender mountain mint,,6,0,0,0,10
7961,1790,black eyed susan,,0,0,0,0,3
7962,1790,partridge pea,,0,4,8,8,11
7963,1790,grey-headed coneflower,,0,0,31,0,8
7964,1788,birdsfoot trefoil,,200,150,140,70,85
7965,1788,Queen Anne's lace,,11,1,5,2,15
7966,1788,heal all,,1,6,3,0,0
7967,1788,slender mountain mint,,4,2,4,11,9
7968,1788,red clover,,0,0,0,0,1
7969,1788,prairie petunia,,7,1,5,3,3
7970,1788,prairie milkwort,,0,0,0,10,0
7971,1788,wild bergamot,,0,0,3,0,0
7972,1788,horse nettle,,0,0,1,0,0
7973,1788,white clover,,1,0,0,0,0
7974,1787,birdsfoot trefoil,,100,30,0,90,70
7975,1787,wild bergamot,,12,0,0,10,0
7976,1787,grey-headed coneflower,,17,2,7,9,5
7977,1787,slender mountain mint,,4,3,0,4,12
7978,1787,prairie petunia,,0,0,0,2,0
7979,1787,swamp verbena,,0,1,0,0,0
7980,1787,ironweed,,1,1,0,1,0
7981,1787,heal all,,5,9,0,4,0
7982,1787,agrimony,,9,43,13,3,0
7983,1787,daisy fleabane,,5,0,5,0,0
7984,1786,wild bergamot,,10,0,30,26,15
7985,1786,Queen Anne's lace,,0,0,0,2,7
7986,1786,slender mountain mint,,0,2,1,1,11
7987,1786,birdsfoot trefoil,,50,30,35,40,46
7988,1786,red clover,,0,2,0,22,9
7989,1786,agrimony,,0,0,0,0,10
7990,1786,heal all,,0,15,0,0,1
7991,1786,prairie petunia,,0,1,0,0,1
7992,1786,daisy fleabane,,0,0,0,0,15
7993,1785,black eyed susan,,0,0,1,0,3
7994,1785,daisy fleabane,,35,30,1,0,30
7995,1785,birdsfoot trefoil,,15,11,25,47,15
7996,1785,heal all,,24,14,0,0,3
7997,1785,Queen Anne's lace,,0,10,2,0,1
7998,1785,white clover,,0,0,0,3,0
7999,1785,red clover,,10,12,11,10,0
8000,1785,hoary verbena,,0,0,1,0,0
8001,1785,germander,,0,3,0,0,0
8002,1785,tall green milkweed,,2,0,0,0,0
8003,1785,prairie petunia,,1,0,0,0,0
8004,1801,birdsfoot trefoil,,260,240,260,200,130
8005,1801,red clover,,10,5,30,25,0
8006,1801,black eyed susan,,5,0,0,0,0
8007,1801,prairie petunia,,1,3,3,1,0
8008,1801,daisy fleabane,,0,2,1,0,0
8009,1801,slender mountain mint,,0,0,0,0,13
8010,1802,slender mountain mint,,12,0,0,0,5
8011,1802,birdsfoot trefoil,,50,145,280,175,260
8012,1802,heal all,,1,5,5,0,0
8013,1802,red clover,,2,0,10,40,130
8014,1802,Queen Anne's lace,,0,5,0,1,0
8015,1802,prairie petunia,,0,0,0,0,1
8016,1803,birdsfoot trefoil,,170,110,60,80,100
8017,1803,red clover,,50,130,120,80,110
8018,1803,slender mountain mint,,2,0,1,0,5
8019,1803,Queen Anne's lace,,12,16,5,1,0
8020,1803,daisy fleabane,,0,1,0,0,0
8021,1804,slender mountain mint,,10,15,3,6,6
8022,1804,red clover,,100,80,80,100,160
8023,1804,birdsfoot trefoil,,220,190,150,195,180
8024,1804,Queen Anne's lace,,5,5,10,9,15
8025,1804,horse nettle,,0,2,0,0,0
8026,1807,slender mountain mint,,25,20,10,10,7
8027,1807,ironweed,,1,0,1,0,0
8028,1807,prairie petunia,,2,3,0,1,0
8029,1807,red clover,,2,0,0,0,15
8030,1807,Queen Anne's lace,,1,6,21,5,10
8031,1807,birdsfoot trefoil,,1,5,5,8,5
8032,1807,black eyed susan,,0,5,0,0,2
8033,1808,Queen Anne's lace,,35,0,0,16,0
8034,1808,red clover,,5,0,0,0,1
8035,1808,birdsfoot trefoil,,7,1,0,0,1
8036,1808,prairie petunia,,2,1,2,4,1
8037,1808,slender mountain mint,,21,65,115,45,40
8038,1808,black eyed susan,,2,0,0,0,0
8039,1808,grey-headed coneflower,,3,0,0,0,0
8040,1808,partridge pea,,0,5,8,5,1
8041,1809,birdsfoot trefoil,,155,225,240,235,165
8042,1809,Queen Anne's lace,,20,26,30,5,5
8043,1809,red clover,,120,150,250,260,180
8044,1809,prairie petunia,,7,6,4,1,1
8045,1809,heal all,,5,8,0,6,2
8046,1809,tall green milkweed,,1,1,2,1,0
8047,1809,deptford pink,,0,0,1,0,0
8048,1809,daisy fleabane,,0,0,0,2,0
8049,1809,white clover,,0,0,0,120,60
8050,1809,yellow sweet clover,,0,0,0,0,2
8051,1811,Queen Anne's lace,,28,26,20,14,25
8052,1811,birdsfoot trefoil,,170,275,315,230,300
8053,1811,red clover,,150,190,200,150,0
8054,1811,white clover,,0,25,20,0,35
8055,1811,heal all,,0,0,7,14,0
8056,1811,daisy fleabane,,0,0,2,0,0
8057,1811,hoary verbena,,0,0,1,0,0
8058,1810,birdsfoot trefoil,,80,135,270,420,230
8059,1810,red clover,,50,110,200,200,100
8060,1810,grey-headed coneflower,,3,0,0,0,0
8061,1810,black eyed susan,,7,0,0,0,0
8062,1810,slender mountain mint,,2,0,0,0,0
8063,1810,white clover,,10,0,50,0,0
8064,1810,Queen Anne's lace,,0,5,25,20,2
8065,1810,daisy fleabane,,0,1,0,0,0
8066,1812,wild bergamot,,18,8,19,45,55
8067,1812,slender mountain mint,,30,36,15,14,10
8068,1812,agrimony,,1,2,2,4,21
8069,1812,showy tick trefoil,,0,0,0,7,0
8070,1812,ironweed,,0,0,1,0,0
8071,1812,St. John's Wort,,0,2,0,0,0
8072,1812,partridge pea,,6,0,0,0,0
8073,1813,rattlesnake master,,5,10,13,7,5
8074,1813,grey-headed coneflower,,7,15,36,17,12
8075,1813,showy tick trefoil,,0,6,35,32,5
8076,1813,purple coneflower,,2,18,33,0,0
8077,1813,slender mountain mint,,17,0,0,0,1
8078,1813,wild bergamot,,20,5,10,14,0
8079,1813,purple prairie clover,,0,0,0,3,0
8080,1813,white prairie clover,,4,0,0,2,0
8081,1813,agrimony,,0,3,14,3,0
8082,1813,prairie petunia,,0,1,1,0,0
8083,1813,sawtooth sunflower,,0,32,0,0,0
8084,1813,hairy mountain mint,,9,5,0,0,0
8085,1813,prairie blazing star,,1,0,0,0,0
8086,1814,hairy mountain mint,,25,0,0,7,25
8087,1814,wild bergamot,,41,75,70,75,80
8088,1814,prairie coreopsis,,0,0,0,0,44
8089,1814,ironweed,,0,0,0,1,1
8090,1814,horse nettle,,0,0,0,0,2
8091,1814,slender mountain mint,,10,0,0,2,3
8092,1814,Queen Anne's lace,,0,0,6,0,0
8093,1814,sawtooth sunflower,,10,90,40,21,0
8094,1814,black eyed susan,,0,0,0,3,0
8095,1814,showy tick trefoil,,10,15,2,2,0
8096,1814,rattlesnake master,,0,0,1,0,0
8097,1814,grey-headed coneflower,,0,0,51,0,0
8098,1814,purple prairie clover,,0,0,2,0,0
8099,1814,agrimony,,0,0,3,0,0
8100,1814,partridge pea,,3,1,0,0,0
8101,1814,bedstraw,,40,0,0,0,0
8102,1815,white clover,Trifolium repens,81,19,76,63,21
8103,1815,white lobelia,Lobelia spicata,0,0,0,0,3
8104,1815,blue eyed grass,Sisyrinchium campestre,0,0,0,0,2
8105,1815,Yellow Oxalis,Oxalis dillenii,0,1,0,0,0
8106,1815,birdsfoot trefoil,Lotus corniculatus,1,0,0,0,0
8107,1816,daisy fleabane,Erigeron strigosus,2,2,0,0,12
8108,1816,white lobelia,Lobelia spicata,43,24,4,7,50
8109,1816,yarrow,Achillea millefolium,0,0,3,0,0
8110,1816,blue eyed grass,Sisyrinchium campestre,1,1,0,0,0
8111,1817,yarrow,Achillea millefolium,1,0,0,0,0
8112,1817,native blackberry,Rubus sp.,30,0,0,0,0
8113,1817,white lobelia,Lobelia spicata,5,18,29,10,14
8114,1817,daisy fleabane,Erigeron strigosus,1,0,15,5,10
8115,1817,prairie rose,Rosa arkansana,0,1,1,0,0
8116,1817,blue eyed grass,Sisyrinchium campestre,0,0,0,1,0
8117,1818,white clover,Trifolium repens,1,0,1,0,117
8118,1818,red clover,Trifolium pratense,0,0,1,3,0
8119,1818,daisy fleabane,Erigeron strigosus,0,3,9,2,0
8120,1818,white lobelia,Lobelia spicata,1,0,4,1,0
8121,1818,deptford pink,Dianthus armeria,0,0,1,1,0
8122,1818,oxeye daisy,Leucanthemum vulgare,1,2,5,0,0
8123,1819,daisy fleabane,Erigeron strigosus,0,0,0,15,12
8124,1819,oxeye daisy,Leucanthemum vulgare,0,0,0,6,43
8125,1819,red clover,Trifolium pratense,0,0,0,0,5
8126,1819,white clover,Trifolium repens,176,81,30,51,22
8127,1819,alsike clover,Trifolium hybridum,0,6,0,68,83
8128,1819,yarrow,Achillea millefolium,0,0,0,0,1
8129,1821,white clover,Trifolium repens,77,3,18,10,18
8130,1821,black medick,Medicago lupulina,2,6,0,2,5
8131,1821,daisy fleabane,Erigeron strigosus,27,34,44,20,46
8132,1821,birdsfoot trefoil,Lotus corniculatus,5,10,6,4,1
8133,1821,deptford pink,Dianthus armeria,9,9,3,3,0
8134,1821,Alsike clover,Trifolium hybridum,6,18,0,1,0
8135,1821,red clover,Trifolium pratense,2,2,3,0,0
8136,1820,white clover,trifolium repens,195,275,104,202,320
8137,1820,white lobelia,Lobelia spicata,7,0,0,0,0
8138,1820,black medick,Medicago lupulina,3,0,0,0,0
8139,1820,daisy fleabane,Erigeron strigosus,10,8,5,14,6
8140,1820,deptford pink,Dianthus armeria,1,4,13,4,7
8141,1820,yarrow,Achillea millefolium,0,1,3,1,0
8142,1820,rapeseed,Brassica napus,0,1,0,0,0
8143,1820,ribwort Plantain,Plantago lanceolata,0,0,5,0,0
8144,1820,large black medick,medicago lupulina(?),0,0,12,0,0
8145,1824,birdsfoot trefoil,Lotus corniculatus,136,159,221,170,92
8146,1824,white clover,Trifolium repens,38,92,6,61,73
8147,1824,white lobelia,Lobelia spicata,58,28,20,0,0
8148,1824,red clover,Trifolium pratense,13,4,0,5,8
8149,1824,horse nettle,Solanum carolinense,0,0,3,0,0
8150,1824,tall cinquefoil,Potentilla arguta,0,0,7,0,0
8151,1826,red clover,Trifolium pratense,1,0,3,0,0
8152,1826,birdsfoot trefoil,Lotus corniculatus,1,4,10,3,8
8153,1826,deptford pink,Dianthus armeria,0,4,0,0,0
8154,1828,white clover,Trifolium repens,175,140,102,20,0
8155,1828,red clover,Trifolium pratense,11,0,0,0,0
8156,1828,birdsfoot trefoil,Lotus corniculatus,3,0,0,0,8
8157,1828,horse nettle,Solanum carolinense,0,0,1,1,0
8158,1827,horse nettle,Solanum carolinense,13,9,6,0,0
8159,1827,birdsfoot trefoil,Lotus corniculatus,29,55,0,4,10
8160,1827,common cinquefoil,Potentilla simplex,1,0,0,0,0
8161,1827,yarrow,Achillea millefolium,0,4,0,1,0
8162,1825,birdsfoot trefoil,Lotus corniculatus,106,177,102,67,78
8163,1825,horse nettle,Solanum carolinense,10,28,4,22,4
8164,1825,black medick,Medicago lupulina,20,49,14,67,12
8165,1825,lesser stitchwort,Stellaria graminea,16,15,6,26,0
8166,1825,ribwort plantain,Plantago lanceolata,1,0,0,2,0
8167,1825,white clover,Trifolium repens,2,0,2,1,0
8168,1825,tall cinquefoil,Potentilla arguta,0,16,0,1,0
8169,1825,woodsorrel,Oxalis dillenii,0,1,0,0,0
8170,1825,yarrow,Achillea millefolium,0,0,0,2,0
8171,1822,birdsfoot trefoil,Lotus corniculatus,120,113,74,88,45
8172,1822,white lobelia,Lobelia spicata,0,0,0,14,0
8173,1822,white clover,Trifolium repens,0,0,0,0,1
8174,1822,horse nettle,Solanum carolinense,1,0,0,0,0
8175,1844,daisy fleabane,Erigeron strigosus,19,2,1,1,3
8176,1844,black medick,Medicago lupulina,35,15,12,0,0
8177,1844,white clover,Trifolium repens,67,189,186,18,92
8178,1844,ribwort plantain,Plantago lanceolata,17,29,9,0,5
8179,1844,deptford pink,Dianthus armeria,4,5,4,8,5
8180,1844,red clover,Trifolium pratense,1,0,0,0,1
8181,1844,woodsorrel,Oxalis dillenii,0,1,7,0,1
8182,1844,yellow sweet clover,Melilotus officinalis,0,0,0,5,0
8183,1898,daisy fleabane,Erigeron strigosus,1,0,0,3,0
8184,1898,swamp verbena,Verbena hastata,0,20,0,0,0
8185,1898,black eyed susan,Rudbeckia hirta,0,2,0,0,0
8186,1898,yarrow,Achillea millefolium,0,0,0,0,6
8187,1898,prairie cinquefoil,Potentilla arguta,0,0,0,0,5
8188,1897,birdsfoot trefoil,Lotus corniculatus,33,48,91,0,0
8189,1897,daisy fleabane,Erigeron strigosus,4,2,0,0,0
8190,1897,black eyed susan,Rudbeckia hirta,2,13,0,0,0
8191,1897,purple prairie clover,Dalea purpurea,0,8,13,0,0
8192,1897,prairie coreopsis,Coreopsis palmata,0,0,10,1,0
8193,1897,,,0,0,0,0,
8194,1899,birdsfoot trefoil,Lotus corniculatus,260,300,46,44,104
8195,1899,prairie coreopsis,Coreopsis palmata,0,2,0,0,0
8196,1899,daisy fleabane,Erigeron strigosus,0,1,0,0,1
8197,1899,black eyed susan,Rudbeckia hirta,0,0,0,1,0
8198,1899,prairie cinquefoil,Potentilla arguta,0,0,0,0,4
8199,1864,white clover,Trifolium repens,373,139,86,109,66
8200,1864,oxeye daisy,Leucanthemum vulgare,0,1,1,0,0
8201,1864,red clover,Trifolium pratense,0,15,0,2,0
8202,1864,birdsfoot trefoil,Lotus corniculatus,0,2,86,5,5
8203,1863,daisy fleabane,Erigeron strigosus,56,40,131,71,46
8204,1863,white clover,Trifolium repens,34,0,6,13,76
8205,1863,oxeye daisy,Leucanthemum vulgare,10,76,40,51,0
8206,1863,pale purple coneflower,Echinacea pallida,1,0,0,0,0
8207,1863,black medick,Medicago lupulina,0,0,1,4,3
8208,1863,red clover,Trifolium pratense,1,1,0,11,54
8209,1863,yellow sweet clover,Melilotus officinalis,0,0,5,6,7
8210,1863,yarrow,Achillea millefolium,5,8,1,0,2
8211,1863,white lobelia,Lobelia spicata,0,0,1,0,0
8212,1863,deptford pink,Dianthus armeria,8,5,1,0,4
8213,1863,birdsfoot trefoil,Lotus corniculatus,3,0,0,0,0
8214,1863,alsike clover,Trifolium hybridum,2,0,20,50,0
8215,1863,black eyed susan,Rudbeckia hirta,0,3,11,2,0
8216,1862,daisy fleabane,Erigeron strigosus,4,0,3,18,91
8217,1862,yarrow,Achillea millefolium,1,0,0,0,0
8218,1862,prairie cinquefoil,Potentilla arguta,1,0,1,0,0
8219,1862,black eyed susan,Rudbeckia hirta,0,0,0,11,88
8220,1860,daisy fleabane,Erigeron strigosus,9,1,0,3,4
8221,1860,yarrow,Achillea millefolium,2,0,0,0,0
8222,1860,black eyed susan,Rudbeckia hirta,1,0,0,7,18
8223,1860,white lobelia,Lobelia spicata,1,0,0,0,0
8224,1860,yellow sweet clover,Melilotus officinalis,0,0,0,1,17
8225,1860,white sweet clover,melilotus alba,0,0,0,16,2
8226,1860,deptford pink,Dianthus armeria,0,0,0,3,2
8227,1860,common cinquefoil,Potentilla simplex,0,0,0,0,4
8228,1860,prairie cinquefoil,Potentilla arguta,0,0,0,0,19
8229,1861,birdsfoot trefoil,Lotus corniculatus,40,2,0,5,37
8230,1861,white clover,Trifolium repens,21,28,72,32,3
8231,1861,daisy fleabane,Erigeron strigosus,1,10,2,1,11
8232,1861,ribwort plantain,Plantago lanceolata,1,0,0,0,0
8233,1861,red clover,Trifolium pratense,3,6,17,6,1
8234,1861,yarrow,Achillea millefolium,0,0,1,2,0
8235,1861,alsike clover,Trifolium hybridum,0,0,6,4,0
8236,1861,oxeye daisy,Leucanthemum vulgare,0,0,2,13,0
8237,1861,black eyed susan,Rudbeckia hirta,0,0,0,1,0
8238,1866,spiderwort,Tradescantia ohiensis,61,43,83,40,54
8239,1866,white lobelia,Lobelia spicata,7,0,0,0,0
8240,1866,horse nettle,Solanum carolinense,3,1,1,0,1
8241,1866,white clover,Trifolium repens,0,10,0,0,10
8242,1866,red clover,Trifolium pratense,0,0,1,1,2
8243,1866,field bindweed,Convulvus arvensis,0,0,0,1,0
8244,1866,common cinquefoil,Potentilla simplex,0,0,0,1,0
8245,1866,wild quinine,Parthenium integrifolium,0,0,0,0,3
