ButterflyTransID,Data Code,DataCodeSansHyphens,Pasture,Patch,Whittaker,Date,Nectar Observer,Nectar Data Enterer,Nectar Entry Date,Bfly Observer,Butterfly Data Enterer,Butterfly Entry Date,Round,Wind,Temperature,Cloud Cover,Start Time,End Time,Comments,Comments 2,BtflyData Checked by,NectData Checked By
2097,RIS-C1-17-R2,,Ringgold South,Center,1,7/7/17,Luke Goodman,Emma Stivers,7/11/17,Emma Stivers,Emma Stivers,7/11/17,2,5,24.8,40,10:07,10:21,,,,
2098,RIS-N1-17-R2,,Ringgold South,North,1,7/7/17,Erin McCall,Emma Stivers,7/11/17,Luke Goodman,Emma Stivers,7/11/17,2,10,26.1,40,9:40,9:55,,,,
2099,GIL-C1-17-R2,,Gilleland,Center,1,7/6/17,Erin McCall,Emma Stivers,7/11/17,Luke Goodman,Emma Stivers,7/11/17,2,8.5,28.4,5,10:29,10:53,,,,
2100,GIL-S1-17-R2,,Gilleland,South,1,7/6/17,Emma Stivers,Emma Stivers,7/11/17,Erin McCall,Emma Stivers,7/11/17,2,5,28.9,20,11:01,11:16,,,,
2101,GIL-N1-17-R2,,Gilleland,North,1,7/6/17,Luke Goodman,Emma Stivers,7/11/17,Emma Stivers,Emma Stivers,7/11/17,2,5.1,26.4,5,9:40,9:58,,,,
2102,KLT-S1-17-R2,,Kellerton Tauke,South,1,7/6/17,Luke Goodman,Emma Stivers,7/11/17,Erin McCall,Emma Stivers,7/11/17,2,7,31.4,10,12:43,1:00,,,,
2103,KLT-W1-17-R2,,Kellerton Tauke,West,1,7/6/17,Luke Goodman,Emma Stivers,7/11/17,Erin McCall,Emma Stivers,7/11/17,2,5,31,10,12:10,12:26,,,,
2104,KLT-E1-17-R2,,Kellerton Tauke,East,1,7/6/17,Emma Stivers,Emma Stivers,7/11/17,Erin McCall,Emma Stivers,7/11/17,2,6,30,10,11:49,12:03,,,,
2105,RIN-W1-17-R2,,Ringgold North,West,1,7/5/17,Emma Stivers,Emma Stivers,7/11/17,Luke Goodman,Emma Stivers,7/11/17,2,1.9,32.5,70,12:46,11:07,,,,
2106,RIN-E1-17-R2,,Ringgold North,East,1,7/5/17,Erin McCall,Emma Stivers,7/11/17,Emma Stivers,Emma Stivers,7/11/17,2,2.8,29.9,60,12:19,12:35,,,,
2107,RIN-S1-17-R2,,Ringgold North,South,1,7/5/17,Luke Goodman,Emma Stivers,7/11/17,Erin McCall,Emma Stivers,7/11/17,2,5,30.2,60,1:13,1:24,,,,
2108,LTR-W1-17-R2,,Lee Trail Rd,West,1,7/11/17,Emma Stivers,Emma Stivers,7/11/17,Luke Goodman,Emma Stivers,7/13/17,2,3,27.3,75,12:07,12:21,,,,
2109,PYN-N1-17-R2,,Pyland North,North,1,7/11/17,Erin McCall,Emma Stivers,7/11/17,Emma Stivers,Emma Stivers,7/11/17,2,6.4,30.7,25,10:35,10:57,,,,
2110,PYN-W1-17-R2,,Pyland North,West,1,7/11/17,Erin McCall,Emma Stivers,7/11/17,Emma Stivers,Emma Stivers,7/11/17,2,7.1,28.5,30,10:08,10:24,,,,
2111,PYN-S1-17-R2,,Pyland North,South,1,7/11/17,Erin McCall,Emma Stivers,7/11/17,Emma Stivers,Emma Stivers,7/11/17,2,10.4,26.8,50,9:37,9:51,,,,
2112,LTR-E1-17-R2,,Lee Trail Rd,East,1,7/13/17,Emma Stivers,Emma Stivers,7/19/17,Luke Goodman,Emma Stivers,7/19/17,2,0,32.6,25,4:00,4:28,,,,
2113,LTR-C1-17-R2,,Lee Trail Rd,Center,1,7/13/17,Luke Goodman,Emma Stivers,7/19/17,Emma Stivers,Emma Stivers,7/19/17,2,0,29.8,90,12:39,12:53,,,,
2114,STE-N1-17-R2,,Sterner,North,1,7/14/17,Emma Stivers,Emma Stivers,7/19/17,Luke Goodman,Emma Stivers,7/19/17,2,6.4,26.6,0,10:19,10:34,,,,
2115,STE-S1-17-R2,,Sterner,South,1,7/14/17,Erin McCall,Emma Stivers,7/19/17,Emma Stivers,Emma Stivers,7/19/17,2,1.8,23.6,0,9:52,10:05,,,,
2116,STE-W1-17-R2,,Sterner,West,1,7/14/07,Emma Stivers,Emma Stivers,7/19/17,Luke Goodman,Emma Stivers,7/19/17,2,4.2,25.6,0,9:35,9:56,,,,
2117,PYS-N1-17-R2,,Pyland South,North,1,7/14/17,Emma Stivers,Emma Stivers,7/19/17,Luke Goodman,Emma Stivers,7/19/17,2,5.3,27.1,0,11:13,11:46,,,,
2118,PYS-S1-17-R2,,Pyland South,South,1,7/14/17,Emma Stivers,Emma Stivers,7/19/17,Erin McCall,Emma Stivers,7/19/17,2,1.8,27.9,0,11:52,12:17,Fiery Skipper seen after transect,,,
2119,PYS-W1-17-R2,,Pyland South,West,1,7/14/17,Erin McCall,Emma Stivers,7/19/17,Emma Stivers,Emma Stivers,7/19/17,2,5.6,26.1,0,11:26,11:37,,,,
2120,RC2-N1-17-R2,,Richardson 2,North,1,7/14/17,Erin McCall,Emma Stivers,7/19/17,Luke Goodman,Emma Stivers,7/19/17,2,2.7,32.9,5,1:26,1:54,Saw Monarch after transect,,,
2121,RC2-S1-17-R2,,Richardson 2,South,1,7/15/17,Luke Goodman,Emma Stivers,7/19/17,Emma Stivers,Emma Stivers,7/19/17,2,1.2,26.5,5,10:00,10:13,,,,
2122,RC2-C1-17-R2,,Richardson 2,Center,1,7/15/17,Emma Stivers,Emma Stivers,7/19/17,Luke Goodman,Emma Stivers,7/19/17,2,5.1,25.6,0,9:30,9:48,,,,
2123,RCH-Y1-17-R2,,Richardson,Y,1,7/15/17,Erin McCall,Emma Stivers,7/19/17,Emma Stivers,Emma Stivers,7/19/17,2,2.2,27.5,10,10:35,10:49,Monarch seen after transect,,,
2124,RCH-E1-17-R2,,Richardson,East,1,7/15/17,Luke Goodman,Emma Stivers,7/19/17,Luke Goodman,Emma Stivers,7/19/17,2,3.1,27.7,5,10:50,11:10,,,,
2125,RCH-S1-17-R2,,Richardson,South,1,7/15/17,Emma Stivers,Emma Stivers,7/19/17,Erin McCall,Emma Stivers,7/19/17,2,3.5,30.8,10,11:25,11:39,,,,
2126,235-N1-17-R2,,235,North,1,7/16/17,Erin McCall,Emma Stivers,7/19/17,Luke Goodman,Emma Stivers,7/19/17,2,9.6,30.5,30,12:03,12:31,,,,
2127,235-S1-17-R2,,235,South,1,7/16/17,Erin McCall,Emma Stivers,7/19/17,Luke Goodman,Emma Stivers,7/19/17,2,12.7,32.9,10,1:29,1:51,,,,
2128,235-C1-17-R2,,235,Center,1,7/16/17,Erin McCall,Emma Stivers,7/19/17,Luke Goodman,Emma Stivers,7/19/17,2,14.4,32.2,5,12:44,1:06,,,,
2129,BSH-N1-17-R2,,Besh,North,1,7/16/17,Luke Goodman,Emma Stivers,7/19/17,Erin McCall,Emma Stivers,7/19/17,2,7,30.7,25,11:04,11:15,,,,
2130,BSH-C1-17-R2,,Besh,Center,1,7/16/17,Luke Goodman,Emma Stivers,7/19/17,Erin McCall,Emma Stivers,7/19/17,2,6.8,28.6,0,10:31,10:43,,,,
2131,BSH-S1-17-R2,,Besh,South,1,7/16/17,Luke Goodman,Emma Stivers,7/19/17,Erin McCall,Emma Stivers,7/19/17,2,3.5,30.1,0,9:45,9:56,,,,
2132,PAW-S1-17-R2,,Pawnee Prairie,South,1,7/16/17,Nick Lyon,Emma Stivers,7/19/17,Emma Stivers,Emma Stivers,7/19/17,2,3.2,32.2,20,12:54,1:07,,,,
2133,PAW-W1-17-R2,,Pawnee Prairie,West,1,7/16/17,Emma Stivers,Emma Stivers,7/19/17,Nick Lyon,Emma Stivers,7/19/16,2,1,32.6,30,12:16,12:30,Monarch seen before transect start,,,
2134,PAW-E1-17-R2,,Pawnee Prairie,East,1,7/16/17,Emma Stivers,Emma Stivers,7/19/17,Nick Lyon,Emma Stivers,7/19/17,2,6.1,31,5,11:38,11:52,,,,
2135,DUN-E1-17-R2,,Dunn Ranch,East,1,7/16/17,Nick Lyon,Emma Stivers,7/19/17,Emma Stivers,Emma Stivers,7/19/17,2,2.6,32,5,10:41,10:53,,,,
2136,DUN-C1-17-R2,,Dunn Ranch,Center,1,7/16/17,Nick Lyon,Emma Stivers,7/19/17,Emma Stivers,Emma Stivers,7/19/17,2,9.6,28.5,10,10:10,10:21,,,,
2137,DUN-W1-17-R2,,Dunn Ranch,West,1,7/16/17,Nick Lyon,Emma Stivers,7/19/17,Emma Stivers,Emma Stivers,7/19/17,2,10.7,26.7,10,9:32,9:43,No butterflies in transect,,,
2138,RIN-W2-17-R2,,Ringgold North,West,2,7/20/17,Nick Lyon,Emma Stivers,7/21/17,Emma Stivers,Erin McCall,7/20/17,2,3,28.7,0,9:22,9:36,,,,
2139,RIN-S2-17-R2,,Ringgold North,South,2,7/20/17,Nick Lyon,Emma Stivers,7/21/17,Emma Stivers,Erin McCall,7/20/17,2,9.6,29.6,10,9:47,10:00,,,,
2140,RIN-E2-17-R2,,Ringgold North,East,2,7/20/17,Nick Lyon,Emma Stivers,7/21/17,Emma Stivers,Erin McCall,7/20/17,2,9.9,30.2,10,10:13,10:26,,,,
2141,KLN-W2-17-R2,,Kellerton North,West,2,7/20/17,Luke Goodman,Emma Stivers,7/21/17,Erin McCall,Erin McCall,7/20/17,2,3,34,0,12:13,12:25,,,,
2142,KLN-E2-17-R2,,Kellerton North,East,2,7/21/17,Erin McCall,Emma Stivers,7/21/17,Emma Stivers,Emma Stivers,7/21/17,2,8.7,29.4,10,9:41,9:56,,,,
2143,KLN-C2-17-R2,,Kellerton North,Center,2,7/21/17,Erin McCall,Emma Stivers,7/21/17,Emma Stivers,Emma Stivers,7/21/17,2,5.4,29,5,9:16,9:30,,,,
2144,PYW-S2-17-R2,,Pyland West,South,2,7/20/17,Erin McCall,Emma Stivers,7/21/17,Luke Goodman,Emma Stivers,7/21/17,2,6.5,31,15,11:05,11:26,,,,
2145,PYW-N2-17-R2,,Pyland West,North,2,7/20/17,Erin McCall,Emma Stivers,7/21/17,Luke Goodman,Emma Stivers,7/21/17,2,3.2,32.2,5,10:25,10:42,,,,
2146,PYW-C2-17-R2,,Pyland West,Center,2,7/20/17,Erin McCall,Emma Stivers,7/21/17,Luke Goodman,Emma Stivers,7/21/17,2,2.1,31.1,5,9:56,10:18,,,,
2147,GIL-C2-17-R2,,Gilleland,Center,2,7/21/17,Nick Lyon,Emma Stivers,7/21/17,Luke Goodman,Emma Stivers,7/21/17,2,10.3,30.7,0,9:38,10:02,,,,
2148,GIL-S2-17-R2,,Gilleland,South,2,7/21/17,Nick Lyon,Emma Stivers,7/21/17,Luke Goodman,Emma Stivers,7/21/17,2,1.8,29.8,0,9:08,9:23,,,,
2149,GIL-N2-17-R2,,Gilleland,North,2,7/21/17,Luke Goodman,Emma Stivers,7/21/17,Nick Lyon,Emma Stivers,7/21/17,2,4.6,34.2,2,10:17,10:45,,,,
2150,KLT-S2-17-R2,,Kellerton Tauke,South,2,7/22/17,Luke Goodman,Emma Stivers,7/22/17,Erin McCall,Emma Stivers,7/22/17,2,1.6,32.6,10,10:20,10:35,,,,
2151,KLT-W2-17-R2,,Kellerton Tauke,West,2,7/22/17,Nick Lyon,Emma Stivers,7/22/17,Erin McCall,Emma Stivers,7/22/17,2,7.8,31,15,9:44,9:59,,,,
2152,KLT-E2-17-R2,,Kellerton Tauke,East,2,7/22/17,Nick Lyon,Emma Stivers,7/22/17,Erin McCall,Emma Stivers,7/22/17,2,4.1,29.1,10,9:15,9:29,,,,
2153,RIS-S2-17-R2,,Ringgold South,South,2,7/23/17,Erin McCall,Emma Stivers,7/23/17,Luke Goodman,Emma Stivers,7/23/17,2,2.8,28.9,75,9:42,9:57,,,,
2154,RIS-N2-17-R2,,Ringgold South,North,2,7/23/17,Nick Lyon,Emma Stivers,7/23/17,Emma Stivers,Emma Stivers,7/23/17,2,3.1,27,30,9:39,9:52,,,,
2155,RIS-C2-17-R2,,Ringgold North,Center,2,7/23/17,Emma Stivers,Emma Stivers,7/23/17,Nick Lyon,Emma Stivers,7/23/17,2,6.7,28,20,10:08,10:23,,,,
2156,PYN-S2-17-R2,,Pyland North,South,2,7/24/17,Emma Stivers,Emma Stivers,7/24/17,Erin McCall,Emma Stivers,7/24/17,2,4,24.8,0,10:22,10:38,Transect bent W @ 80m,,,
2157,PYN-N2-17-R2,,Pyland North,North,2,7/24/17,Emma Stivers,Emma Stivers,7/24/17,Erin McCall,Emma Stivers,7/24/17,2,3.7,26.7,0,10:51,11:04,,,,
2158,PYN-W2-17-R2,,Pyland North,West,2,7/24/17,Emma Stivers,Emma Stivers,7/24/17,Erin McCall,Emma Stivers,7/24/17,2,4,27,0,11:21,11:38,,,,
2159,LTR-C2-17-R2,,Lee Trail Rd,Center,2,7/24/17,Nick Lyon,Emma Stivers,7/24/17,Luke Goodman,Emma Stivers,7/24/17,2,4.6,29.9,0,10:13,10:36,Monarch seen on transect,,,
2160,LTR-E2-17-R2,,Lee Trail Rd,East,2,7/24/17,Nick Lyon,Emma Stivers,7/24/17,Luke Goodman,Emma Stivers,7/24/17,2,6.6,25.5,0,9:35,9:53,,,,
2161,LTR-W2-17-R2,,Lee Trail Rd,West,2,7/24/17,Nick Lyon,Emma Stivers,7/24/17,Luke Goodman,Emma Stivers,7/24/17,2,3.4,30.5,0,10:46,11:04,,,,
2162,STE-W2-17-R2,,Sterner,West,2,7/25/17,Nick Lyon,Emma Stivers,7/25/17,Luke Goodman,Emma Stivers,7/25/17,2,6.5,25.4,0,9:32,9:50,Regal seen off transect,,,
2163,STE-N2-17-R2,,Sterner,North,2,7/25/17,Nick Lyon,Emma Stivers,7/25/17,Luke Goodman,Emma Stivers,7/25/17,2,5,28.4,0,10:50,11:08,,,,
2164,STE-S2-17-R2,,Sterner,South,2,7/25/17,Nick Lyon,Emma Stivers,7/25/17,Luke Goodman,Emma Stivers,7/25/17,2,5.8,29.3,0,10:15,10:36,,,,
2165,PYS-S2-17-R2,,Pyland South,South,2,7/27/17,Luke Goodman,Erin McCall,7/29/17,Emma Stivers,Erin McCall,7/29/17,2,2.9,25.5,50,9:29,9:47,,,,
2166,PYS-W2-17-R2,,Pyland South,West,2,7/27/17,Nick Lyon,Erin McCall,7/29/17,Erin McCall,Erin McCall,7/29/17,2,2.4,25.6,40,9:33,9:48,,,,
2167,PYS-N2-17-R2,,Pyland South,North,2,7/27/17,Nick Lyon,Erin McCall,7/29/17,Erin McCall,Erin McCall,7/29/17,2,7.5,26.6,40,10:03,10:15,,,,
2168,235-N2-17-R2,,235,North,2,7/28/17,Luke Goodman,Erin McCall,7/29/17,Emma Stivers,Erin McCall,7/29/17,2,5.1,27.1,70,12:45,1:00,,,,
2169,235-C2-17-R2,,235,Center,2,7/28/17,Luke Goodman,Erin McCall,7/29/17,Emma Stivers,Erin McCall,7/29/17,2,4.3,27.3,60,12:00,12:21,,,,
2170,235-S2-17-R2,,235,South,2,7/28/17,Luke Goodman,Erin McCall,7/29/17,Emma Stivers,Erin McCall,7/29/17,2,8.1,26.8,40,11:17,11:34,,,,
2171,RC2-S2-17-R2,,Richardson 2,South,2,7/28/17,Emma Stivers,Erin McCall,7/29/17,Luke Goodman,Erin McCall,7/29/17,2,2.2,29.5,70,10:13,10:28,,,,
2172,RC2-C2-17-R2,,Richardson 2,Center,2,7/28/17,Emma Stivers,Erin McCall,7/29/17,Luke Goodman,Erin McCall,7/29/17,2,4.8,26.9,35,9:46,10:01,,,,
2173,RC2-N2-17-R2,,Richardson 2,North,2,7/28/17,Emma Stivers,Erin McCall,7/29/17,Luke Goodman,Erin McCall,7/29/17,2,2.8,26.4,10,9:15,9:33,,,,
2174,RCH-Y2-17-R2,,Richardson,Y,2,7/29/17,Erin McCall,Erin McCall,7/29/17,Emma Stivers,Erin McCall,7/29/17,2,2.1,22.7,0,9:34,9:50,,,,
2175,RCH-E2-17-R2,,Richardson,East,2,7/29/17,Erin McCall,Erin McCall,7/29/17,Emma Stivers,Erin McCall,7/29/17,2,3.8,23.5,5,10:12,10:23,,,,
2176,RCH-S2-17-R2,,Richardson,South,2,7/29/17,Luke Goodman,Erin McCall,7/29/17,Luke Goodman,Erin McCall,7/29/17,2,8.5,25.4,5,9:57,10:13,,,,
2177,PAW-E2-17-R2,,Pawnee Prairie,East,2,7/31/17,Erin McCall,Erin McCall,7/31/17,Emma Stivers,Erin McCall,7/31/17,2,2.2,24.3,50,9:56,10:06,No butterflies seen on transect,,,
2178,PAW-W2-17-R2,,Pawnee Prairie,West,2,7/31/17,Nick Lyon,Erin McCall,7/31/17,Luke Goodman,Erin McCall,7/31/17,2,2.8,24.7,50,9:45,9:57,,,,
2179,PAW-S2-17-R2,,Pawnee Prairie,South,2,7/31/17,Nick Lyon,Erin McCall,7/31/17,Luke Goodman,Erin McCall,7/31/17,2,4,28.3,50,10:19,10:30,No butterflies seen on transect,,,
